id,cvat_filename,original_filename,kind,source_path,has_reference_blue,reference_source_path
952,000952.jpg,8_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/8_.jpg,no,
953,000953.jpg,9.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/9.jpg,no,
954,000954.jpg,90.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/90.JPG,no,
955,000955.jpg,91.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/91.JPG,no,
956,000956.jpg,92.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/92.JPG,no,
957,000957.jpg,92_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/92_.jpg,no,
958,000958.jpg,93.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/93.JPG,no,
959,000959.jpg,94.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/94.JPG,no,
960,000960.jpg,95.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/95.JPG,no,
961,000961.jpg,96.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/96.JPG,no,
962,000962.jpg,97.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/97.JPG,no,
963,000963.jpg,98.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/98.JPG,no,
964,000964.jpg,99.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/99.JPG,no,
965,000965.jpg,9_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/9_.jpg,no,
966,000966.jpg,DSCN0464.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0464.JPG,no,
967,000967.jpg,DSCN0466.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0466.JPG,no,
968,000968.jpg,DSCN0475.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0475.JPG,no,
969,000969.jpg,DSCN0476.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0476.JPG,no,
970,000970.jpg,DSCN0614.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0614.JPG,no,
971,000971.jpg,DSCN0615.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0615.JPG,no,
972,000972.jpg,DSCN0617.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0617.JPG,no,
973,000973.jpg,DSCN0618.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0618.JPG,no,
974,000974.jpg,DSCN0629.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0629.JPG,no,
975,000975.jpg,DSCN0646.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0646.JPG,no,
976,000976.jpg,DSCN0671.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0671.JPG,no,
977,000977.jpg,DSCN0673.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0673.JPG,no,
978,000978.jpg,DSCN0684.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0684.JPG,no,
979,000979.jpg,DSCN0997.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN0997.JPG,no,
980,000980.jpg,DSCN1005.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1005.JPG,no,
981,000981.jpg,DSCN1006.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1006.JPG,no,
982,000982.jpg,DSCN1007.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1007.JPG,no,
983,000983.jpg,DSCN1008.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1008.JPG,no,
984,000984.jpg,DSCN1011.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1011.JPG,no,
985,000985.jpg,DSCN1012.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1012.JPG,no,
986,000986.jpg,DSCN1040.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1040.JPG,no,
987,000987.jpg,DSCN1041.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1041.JPG,no,
988,000988.jpg,DSCN1043.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1043.JPG,no,
989,000989.jpg,DSCN1044.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1044.JPG,no,
990,000990.jpg,DSCN1045.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1045.JPG,no,
991,000991.jpg,DSCN1050.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1050.JPG,no,
992,000992.jpg,DSCN1052.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1052.JPG,no,
993,000993.jpg,DSCN1057.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1057.JPG,no,
994,000994.jpg,DSCN1070.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1070.JPG,no,
995,000995.jpg,DSCN1071.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1071.JPG,no,
996,000996.jpg,DSCN1072.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1072.JPG,no,
997,000997.jpg,DSCN1076.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1076.JPG,no,
998,000998.jpg,DSCN1077.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1077.JPG,no,
999,000999.jpg,DSCN1090.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1090.JPG,no,
1000,001000.jpg,DSCN1204.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1204.JPG,no,
1001,001001.jpg,DSCN1205.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1205.JPG,no,
1002,001002.jpg,DSCN1208.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1208.JPG,no,
1003,001003.jpg,DSCN1209.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1209.JPG,no,
1004,001004.jpg,DSCN1211.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1211.JPG,no,
1005,001005.jpg,DSCN1212.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1212.JPG,no,
1006,001006.jpg,DSCN1222.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1222.JPG,no,
1007,001007.jpg,DSCN1377.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1377.JPG,no,
1008,001008.jpg,DSCN1380.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1380.JPG,no,
1009,001009.jpg,DSCN1382.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1382.JPG,no,
1010,001010.jpg,DSCN1388.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1388.JPG,no,
1011,001011.jpg,DSCN1412.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1412.JPG,no,
1012,001012.jpg,DSCN1414.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1414.JPG,no,
1013,001013.jpg,DSCN1450.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1450.JPG,no,
1014,001014.jpg,DSCN1451.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1451.JPG,no,
1015,001015.jpg,DSCN1452.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1452.JPG,no,
1016,001016.jpg,DSCN1453.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1453.JPG,no,
1017,001017.jpg,DSCN1468.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1468.JPG,no,
1018,001018.jpg,DSCN1511.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1511.JPG,no,
1019,001019.jpg,DSCN1512.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1512.JPG,no,
1020,001020.jpg,DSCN1521.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1521.JPG,no,
1021,001021.jpg,DSCN1529.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1529.JPG,no,
1022,001022.jpg,DSCN1531.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1531.JPG,no,
1023,001023.jpg,DSCN1537.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1537.JPG,no,
1024,001024.jpg,DSCN1538.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1538.JPG,no,
1025,001025.jpg,DSCN1539.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1539.JPG,no,
1026,001026.jpg,DSCN1542.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1542.JPG,no,
1027,001027.jpg,DSCN1552.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1552.JPG,no,
1028,001028.jpg,DSCN1565.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1565.JPG,no,
1029,001029.jpg,DSCN1577.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1577.JPG,no,
1030,001030.jpg,DSCN1614.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1614.JPG,no,
1031,001031.jpg,DSCN1738.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1738.JPG,no,
1032,001032.jpg,DSCN1747.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1747.JPG,no,
1033,001033.jpg,DSCN1759.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1759.JPG,no,
1034,001034.jpg,DSCN1760.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1760.JPG,no,
1035,001035.jpg,DSCN1780.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1780.JPG,no,
1036,001036.jpg,DSCN1784.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1784.JPG,no,
1037,001037.jpg,DSCN1785.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1785.JPG,no,
1038,001038.jpg,DSCN1786.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1786.JPG,no,
1039,001039.jpg,DSCN1787.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1787.JPG,no,
1040,001040.jpg,DSCN1813.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1813.JPG,no,
1041,001041.jpg,DSCN1964.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1964.JPG,no,
1042,001042.jpg,DSCN1965.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1965.JPG,no,
1043,001043.jpg,DSCN1972.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1972.JPG,no,
1044,001044.jpg,DSCN1974.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1974.JPG,no,
1045,001045.jpg,DSCN1978.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1978.JPG,no,
1046,001046.jpg,DSCN1981.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1981.JPG,no,
1047,001047.jpg,DSCN1982.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1982.JPG,no,
1048,001048.jpg,DSCN1984.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1984.JPG,no,
1049,001049.jpg,DSCN1986.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1986.JPG,no,
1050,001050.jpg,DSCN1987.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN1987.JPG,no,
1051,001051.jpg,DSCN2008.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN2008.JPG,no,
1052,001052.jpg,DSCN2331.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN2331.JPG,no,
1053,001053.jpg,DSCN2355.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN2355.JPG,no,
1054,001054.jpg,DSCN2544.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN2544.JPG,no,
1055,001055.jpg,DSCN2551.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN2551.JPG,no,
1056,001056.jpg,DSCN2904.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN2904.JPG,no,
1057,001057.jpg,DSCN2932.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN2932.JPG,no,
1058,001058.jpg,DSCN2935.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN2935.JPG,no,
1059,001059.jpg,DSCN2960.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN2960.JPG,no,
1060,001060.jpg,DSCN3132.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3132.JPG,no,
1061,001061.jpg,DSCN3135.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3135.JPG,no,
1062,001062.jpg,DSCN3195.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3195.JPG,no,
1063,001063.jpg,DSCN3196.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3196.JPG,no,
1064,001064.jpg,DSCN3200.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3200.JPG,no,
1065,001065.jpg,DSCN3207.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3207.JPG,no,
1066,001066.jpg,DSCN3254.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3254.JPG,no,
1067,001067.jpg,DSCN3265.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3265.JPG,no,
1068,001068.jpg,DSCN3266.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3266.JPG,no,
1069,001069.jpg,DSCN3341 — копия.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3341 — копия.JPG,no,
1070,001070.jpg,DSCN3342 — копия.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3342 — копия.JPG,no,
1071,001071.jpg,DSCN3358 — копия.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3358 — копия.JPG,no,
1072,001072.jpg,DSCN3361 — копия.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3361 — копия.JPG,no,
1073,001073.jpg,DSCN3362 — копия.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3362 — копия.JPG,no,
1074,001074.jpg,DSCN3388 — копия.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3388 — копия.JPG,no,
1075,001075.jpg,DSCN3444.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3444.JPG,no,
1076,001076.jpg,DSCN3447.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3447.JPG,no,
1077,001077.jpg,DSCN3475.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3475.JPG,no,
1078,001078.jpg,DSCN3499.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3499.JPG,no,
1079,001079.jpg,DSCN3511.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3511.JPG,no,
1080,001080.jpg,DSCN3515.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3515.JPG,no,
1081,001081.jpg,DSCN3516.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3516.JPG,no,
1082,001082.jpg,DSCN3519.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3519.JPG,no,
1083,001083.jpg,DSCN3522.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3522.JPG,no,
1084,001084.jpg,DSCN3532.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3532.JPG,no,
1085,001085.jpg,DSCN3533.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3533.JPG,no,
1086,001086.jpg,DSCN3573.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN3573.JPG,no,
1087,001087.jpg,DSCN4244.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4244.JPG,no,
1088,001088.jpg,DSCN4262.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4262.JPG,no,
1089,001089.jpg,DSCN4270.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4270.JPG,no,
1090,001090.jpg,DSCN4273.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4273.JPG,no,
1091,001091.jpg,DSCN4277.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4277.JPG,no,
1092,001092.jpg,DSCN4282.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4282.JPG,no,
1093,001093.jpg,DSCN4297.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4297.JPG,no,
1094,001094.jpg,DSCN4298.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4298.JPG,no,
1095,001095.jpg,DSCN4299.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4299.JPG,no,
1096,001096.jpg,DSCN4300.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4300.JPG,no,
1097,001097.jpg,DSCN4301.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4301.JPG,no,
1098,001098.jpg,DSCN4302.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4302.JPG,no,
1099,001099.jpg,DSCN4314.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4314.JPG,no,
1100,001100.jpg,DSCN4315.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4315.JPG,no,
1101,001101.jpg,DSCN4316.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4316.JPG,no,
1102,001102.jpg,DSCN4320.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4320.JPG,no,
1103,001103.jpg,DSCN4322.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4322.JPG,no,
1104,001104.jpg,DSCN4330.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4330.JPG,no,
1105,001105.jpg,DSCN4335.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4335.JPG,no,
1106,001106.jpg,DSCN4337.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4337.JPG,no,
1107,001107.jpg,DSCN4338.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4338.JPG,no,
1108,001108.jpg,DSCN4340.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4340.JPG,no,
1109,001109.jpg,DSCN4342.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4342.JPG,no,
1110,001110.jpg,DSCN4348.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4348.JPG,no,
1111,001111.jpg,DSCN4349.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4349.JPG,no,
1112,001112.jpg,DSCN4356.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4356.JPG,no,
1113,001113.jpg,DSCN4401.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4401.JPG,no,
1114,001114.jpg,DSCN4403.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4403.JPG,no,
1115,001115.jpg,DSCN4406.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4406.JPG,no,
1116,001116.jpg,DSCN4407.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4407.JPG,no,
1117,001117.jpg,DSCN4408.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4408.JPG,no,
1118,001118.jpg,DSCN4410.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4410.JPG,no,
1119,001119.jpg,DSCN4415.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4415.JPG,no,
1120,001120.jpg,DSCN4417.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4417.JPG,no,
1121,001121.jpg,DSCN4423.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4423.JPG,no,
1122,001122.jpg,DSCN4435.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4435.JPG,no,
1123,001123.jpg,DSCN4442.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4442.JPG,no,
1124,001124.jpg,DSCN4453.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4453.JPG,no,
1125,001125.jpg,DSCN4454.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4454.JPG,no,
1126,001126.jpg,DSCN4457.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4457.JPG,no,
1127,001127.jpg,DSCN4458.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4458.JPG,no,
1128,001128.jpg,DSCN4467.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4467.JPG,no,
1129,001129.jpg,DSCN4478.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4478.JPG,no,
1130,001130.jpg,DSCN4481.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4481.JPG,no,
1131,001131.jpg,DSCN4483.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4483.JPG,no,
1132,001132.jpg,DSCN4487.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4487.JPG,no,
1133,001133.jpg,DSCN4495.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4495.JPG,no,
1134,001134.jpg,DSCN4497.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4497.JPG,no,
1135,001135.jpg,DSCN4702.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4702.JPG,no,
1136,001136.jpg,DSCN4739.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4739.JPG,no,
1137,001137.jpg,DSCN4743.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4743.JPG,no,
1138,001138.jpg,DSCN4749.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4749.JPG,no,
1139,001139.jpg,DSCN4750.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4750.JPG,no,
1140,001140.jpg,DSCN4757.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4757.JPG,no,
1141,001141.jpg,DSCN4763.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4763.JPG,no,
1142,001142.jpg,DSCN4769.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4769.JPG,no,
1143,001143.jpg,DSCN4774.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4774.JPG,no,
1144,001144.jpg,DSCN4781.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4781.JPG,no,
1145,001145.jpg,DSCN4785.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN4785.JPG,no,
1146,001146.jpg,DSCN6123.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6123.JPG,no,
1147,001147.jpg,DSCN6133.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6133.JPG,no,
1148,001148.jpg,DSCN6135.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6135.JPG,no,
1149,001149.jpg,DSCN6166.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6166.JPG,no,
1150,001150.jpg,DSCN6185.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6185.JPG,no,
1151,001151.jpg,DSCN6192.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6192.JPG,no,
1152,001152.jpg,DSCN6202.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6202.JPG,no,
1153,001153.jpg,DSCN6207.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6207.JPG,no,
1154,001154.jpg,DSCN6217.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6217.JPG,no,
1155,001155.jpg,DSCN6269.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6269.JPG,no,
1156,001156.jpg,DSCN6289.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6289.JPG,no,
1157,001157.jpg,DSCN6292.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6292.JPG,no,
1158,001158.jpg,DSCN6293.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN6293.JPG,no,
1159,001159.jpg,DSCN8611.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8611.JPG,no,
1160,001160.jpg,DSCN8641.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8641.JPG,no,
1161,001161.jpg,DSCN8644.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8644.JPG,no,
1162,001162.jpg,DSCN8645.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8645.JPG,no,
1163,001163.jpg,DSCN8646.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8646.JPG,no,
1164,001164.jpg,DSCN8647.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8647.JPG,no,
1165,001165.jpg,DSCN8651.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8651.JPG,no,
1166,001166.jpg,DSCN8652 (2).JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8652 (2).JPG,no,
1167,001167.jpg,DSCN8652.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8652.JPG,no,
1168,001168.jpg,DSCN8653.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8653.JPG,no,
1169,001169.jpg,DSCN8654.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8654.JPG,no,
1170,001170.jpg,DSCN8718.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8718.JPG,no,
1171,001171.jpg,DSCN8752.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8752.JPG,no,
1172,001172.jpg,DSCN8753.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8753.JPG,no,
1173,001173.jpg,DSCN8758.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8758.JPG,no,
1174,001174.jpg,DSCN8763.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8763.JPG,no,
1175,001175.jpg,DSCN8765.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8765.JPG,no,
1176,001176.jpg,DSCN8766.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8766.JPG,no,
1177,001177.jpg,DSCN8767.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8767.JPG,no,
1178,001178.jpg,DSCN8772.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8772.JPG,no,
1179,001179.jpg,DSCN8775.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/DSCN8775.JPG,no,
1180,001180.jpg,4_tile_r00_c00.jpg,panorama_tile,"Панорамы/4.jpg grid 0,0 of 4x4 px [0:3428,0:2699]",no,
1181,001181.jpg,4_tile_r00_c01.jpg,panorama_tile,"Панорамы/4.jpg grid 0,1 of 4x4 px [3428:6856,0:2699]",no,
